elapsed_s,tag_hex_id,position_x,position_y,yaw_map
60.16,0xC0,4.5416,0.1,15.31
60.244,0xC0,4.4724,0.1,14.12
60.255,0xC0,4.4653,0.1,15.25
60.259,0xC0,4.4799,0.1,15.25
60.301,0xC0,4.4768,0.1,20.56
60.35,0xC0,4.4744,0.1,20.56
60.353,0xC0,4.4875,0.1,20.56
60.359,0xC0,4.4962,0.1,20.56
60.393,0xC0,4.4929,0.1,20.69
60.441,0xC0,4.4875,0.1,21.56
60.449,0xC0,4.487,0.1,21.56
60.455,0xC0,4.4863,0.1,21.56
60.491,0xC0,4.477,0.1,23.31
60.498,0xC0,4.473,0.1,23.31
60.508,0xC0,4.4778,0.1,23.31
60.513,0xC0,4.4928,0.1,23.31
60.518,0xC0,4.5093,0.1,23.31
60.526,0xC0,4.5128,0.1,23.31
60.541,0xC0,4.519,0.1,24.75
60.545,0xC0,4.5309,0.1,24.75
60.647,0xC0,4.5307,0.1,26.75
60.653,0xC0,4.5304,0.1,26.75
60.66,0xC0,4.5002,0.1,26.75
60.665,0xC0,3.6615,0.1,26.75
60.673,0xC0,3.1936,0.1,26.75
60.677,0xC0,2.8934,0.1,26.75
60.745,0xC0,2.4402,0.1,26.75
60.751,0xC0,2.238,0.1,26.75
60.756,0xC0,2.0691,0.1,26.75
60.76,0xC0,1.921,0.1,26.75
60.766,0xC0,1.7886,0.1,26.75
60.772,0xC0,1.6705,0.1,26.75
60.777,0xC0,1.5509,0.1,26.75
60.781,0xC0,1.4515,0.1,26.75
60.786,0xC0,1.3548,0.1,26.75
60.848,0xC0,0.9505,0.1,26.75
60.853,0xC0,0.8734,0.1,26.75
60.859,0xC0,0.8022,0.1,26.75
60.862,0xC0,0.7475,0.1,26.75
61.078,0xC0,0.1,0.1,29.56
61.206,0xC0,0.1,0.1662,27.75
61.212,0xC0,0.1,0.1985,27.75
61.258,0xC0,0.1,0.3075,27.5
61.264,0xC0,0.1,0.3244,27.5
61.271,0xC0,0.1,0.3447,27.5
61.277,0xC0,0.1,0.3568,27.5
61.36,0xC0,0.1,0.5539,27.5
61.366,0xC0,0.1,0.535,27.5
61.371,0xC0,0.1,0.5177,27.5
61.374,0xC0,0.1,0.4972,27.5
61.38,0xC0,0.1,0.4848,27.5
61.386,0xC0,0.1,0.4749,27.5
61.393,0xC0,0.1,0.471,27.5
61.398,0xC0,0.1,0.4633,27.5
61.406,0xC0,0.1,0.4631,27.5
61.41,0xC0,0.1,0.4612,27.5
61.416,0xC0,0.1,0.4706,27.5
61.42,0xC0,0.1,0.4838,27.5
61.425,0xC0,0.1,0.4976,27.5
61.43,0xC0,0.1,0.506,27.5
61.438,0xC0,0.1,0.5256,27.5
61.458,0xC0,0.1,0.5711,27.5
61.464,0xC0,0.1,0.5813,27.5
61.471,0xC0,0.1,0.5947,27.5
61.477,0xC0,0.1,0.6059,27.5
61.505,0xC0,0.1,0.6637,27.56
61.559,0xC0,0.1,0.7877,28.06
61.568,0xC0,0.1,0.8062,28.06
61.576,0xC0,0.1,0.8293,28.06
61.581,0xC0,0.1,0.8278,28.06
61.587,0xC0,0.1,0.8177,28.06
61.602,0xC0,0.1,0.8265,28.06
61.775,0xC0,0.1,1.1013,28.5
61.782,0xC0,0.1,1.0264,28.5
61.787,0xC0,0.1,0.9622,28.5
61.792,0xC0,0.1,0.9046,28.5
61.8,0xC0,0.1,0.8612,28.5
61.806,0xC0,0.1,0.8242,28.5
61.816,0xC0,0.1,0.7922,28.5
61.823,0xC0,0.1,0.7668,28.5
61.831,0xC0,0.1,0.7428,28.5
61.836,0xC0,0.1,0.724,28.5
61.844,0xC0,0.1,0.7121,28.5
61.848,0xC0,0.1,0.6976,28.5
61.875,0xC0,0.1,0.6945,28.5
61.884,0xC0,0.1,0.6809,28.5
61.892,0xC0,0.1,0.6692,28.5
61.9,0xC0,0.1,0.6831,28.5
61.909,0xC0,0.1,0.7067,28.5
61.975,0xC0,0.1,0.7687,33.88
61.98,0xC0,0.1,0.7947,33.88
61.988,0xC0,0.1,0.8195,33.88
61.992,0xC0,0.1,0.8401,33.88
62.0,0xC0,0.1,0.8677,33.88
62.006,0xC0,0.1,0.8997,33.88
62.028,0xC0,0.1,0.9515,34.31
62.183,0xC0,0.1,1.1525,35.94
62.189,0xC0,0.1,1.1814,35.94
62.195,0xC0,0.1,1.206,35.94
62.2,0xC0,0.1,1.2232,35.94
62.207,0xC0,0.1,1.2415,35.94
62.213,0xC0,0.1,1.2567,35.94
62.216,0xC0,0.1,1.2639,35.94
62.237,0xC0,0.1,1.2922,35.69
62.29,0xC0,0.1,1.3498,35.31
62.296,0xC0,0.1,1.3481,35.31
62.302,0xC0,0.1,1.347,35.31
62.34,0xC0,0.1,1.3776,35.44
62.346,0xC0,0.1,1.3756,35.44
62.384,0xC0,0.1,1.4003,34.56
62.39,0xC0,0.1,1.4044,34.56
62.396,0xC0,0.1,1.4155,34.56
62.402,0xC0,0.1,1.4261,34.56
62.433,0xC0,0.1,1.4604,33.25
62.436,0xC0,0.1,1.4648,33.25
62.443,0xC0,0.1,1.4685,33.25
62.453,0xC0,0.1,1.4791,33.25
62.463,0xC0,0.1,1.4932,33.25
62.47,0xC0,0.1,1.5027,33.25
62.481,0xC0,0.1,1.5163,32.31
62.483,0xC0,0.1,1.5225,32.31
62.486,0xC0,0.1,1.5271,32.31
62.589,0xC0,0.1,1.6369,31.0
62.592,0xC0,0.1,1.6351,31.0
62.598,0xC0,0.1,1.6249,31.0
62.604,0xC0,0.1,1.6162,31.0
62.61,0xC0,0.1,1.61,31.0
62.616,0xC0,0.1,1.6029,31.0
62.623,0xC0,0.1,1.598,31.0
62.643,0xC0,0.1,1.602,30.94
62.654,0xC0,0.1,1.5942,30.94
62.661,0xC0,0.1,1.5917,30.94
62.791,0xC0,0.1,1.6612,30.75
62.794,0xC0,0.1,1.6348,30.75
62.798,0xC0,0.1,1.6144,30.75
62.802,0xC0,0.1,1.5974,30.75
62.805,0xC0,0.1,1.5837,30.75
62.808,0xC0,0.1,1.5825,30.75
62.812,0xC0,0.1,1.5838,30.75
62.814,0xC0,0.1,1.5861,30.75
62.818,0xC0,0.1,1.5885,30.75
62.819,0xC0,0.1,1.5912,30.75
62.823,0xC0,0.1,1.5937,30.75
62.843,0xC0,0.1,1.6028,31.0
62.846,0xC0,0.1,1.6052,31.0
62.848,0xC0,0.1,1.6107,31.0
62.89,0xC0,0.1,1.631,31.81
62.933,0xC0,0.1,1.6493,32.75
62.981,0xC0,0.1,1.6622,33.06
62.987,0xC0,0.1,1.6575,33.06
63.032,0xC0,0.1,1.6637,33.69
63.042,0xC0,0.0232,1.6573,33.69
63.05,0xC0,0.0453,1.6516,33.69
63.056,0xC0,0.0643,1.6461,33.69
63.063,0xC0,0.0831,1.6622,33.69
63.069,0xC0,0.101,1.6817,33.69
63.08,0xC0,0.1203,1.7035,34.38
63.086,0xC0,0.1255,1.7232,34.38
63.092,0xC0,0.1286,1.7439,34.38
63.096,0xC0,0.1292,1.7621,34.38
63.1,0xC0,0.1294,1.779,34.38
63.205,0xC0,0.175,1.8577,35.62
63.21,0xC0,0.1725,1.8715,35.62
63.217,0xC0,0.1709,1.8838,35.62
63.224,0xC0,0.1697,1.8937,35.62
63.231,0xC0,0.1695,1.9037,35.62
63.237,0xC0,0.1687,1.9118,35.62
63.244,0xC0,0.1683,1.9197,35.62
63.25,0xC0,0.1681,1.9288,35.62
63.257,0xC0,0.1686,1.9397,35.62
63.263,0xC0,0.169,1.9497,35.62
63.268,0xC0,0.163,1.96,35.62
63.273,0xC0,0.153,1.9663,35.62
63.31,0xC0,0.1526,1.9957,35.88
63.316,0xC0,0.1424,2.0014,35.88
63.323,0xC0,0.1331,2.0067,35.88
63.329,0xC0,0.1243,2.0117,36.06
63.335,0xC0,0.1143,2.0171,36.06
63.358,0xC0,0.1065,2.0401,36.06
63.363,0xC0,0.095,2.0488,36.06
63.369,0xC0,0.0844,2.0574,36.06
63.376,0xC0,0.0744,2.0646,36.44
63.382,0xC0,0.0652,2.0728,36.44
63.389,0xC0,0.0565,2.0808,36.44
63.409,0xC0,0.0486,2.0992,36.44
63.416,0xC0,0.0458,2.1091,36.44
63.424,0xC0,0.0449,2.1209,36.44
63.428,0xC0,0.0441,2.1304,36.44
63.512,0xC0,0.0467,2.2114,35.44
63.518,0xC0,0.048,2.2222,35.44
63.525,0xC0,0.0499,2.2336,35.44
63.53,0xC0,0.0517,2.2421,35.44
63.536,0xC0,0.0534,2.2513,35.44
63.542,0xC0,0.055,2.2597,35.44
63.548,0xC0,0.0565,2.2685,35.44
63.561,0xC0,0.0584,2.2823,35.44
63.564,0xC0,0.0597,2.287,35.44
63.567,0xC0,0.0499,2.289,35.44
63.57,0xC0,0.0341,2.2886,35.44
63.573,0xC0,0.0183,2.2871,35.44
63.61,0xC0,0.1,2.3194,33.94
63.616,0xC0,0.1,2.3249,33.94
63.623,0xC0,0.1,2.3331,33.94
63.723,0xC0,0.1,2.425,32.19
63.737,0xC0,0.1,2.4377,32.19
63.745,0xC0,0.1,2.4433,32.19
63.748,0xC0,0.1,2.4466,32.19
63.752,0xC0,0.1,2.4551,32.19
63.753,0xC0,0.1,2.4645,32.19
63.759,0xC0,0.1,2.4752,32.19
63.763,0xC0,0.1,2.4854,32.19
63.768,0xC0,0.1,2.4969,32.19
63.771,0xC0,0.1,2.505,32.19
63.779,0xC0,0.1,2.5156,32.19
63.782,0xC0,0.1,2.5248,32.19
63.823,0xC0,0.1,2.5676,29.19
63.826,0xC0,0.1,2.5732,29.19
63.829,0xC0,0.1,2.5765,29.19
63.833,0xC0,0.1,2.5796,29.19
63.838,0xC0,0.1,2.5832,29.19
63.841,0xC0,0.1,2.588,29.19
63.875,0xC0,0.1,2.6199,28.94
63.878,0xC0,0.1,2.6217,28.94
63.882,0xC0,0.1,2.6219,28.94
63.885,0xC0,0.1,2.622,28.94
63.89,0xC0,0.1,2.6233,28.94
63.924,0xC0,0.1,2.6592,28.81
63.927,0xC0,0.1,2.6648,28.81
63.932,0xC0,0.1,2.67,28.81
63.934,0xC0,0.1,2.6707,28.81
63.938,0xC0,0.1,2.6679,28.81
63.97,0xC0,0.1,2.6886,28.56
64.023,0xC0,0.1,2.7318,28.81
64.027,0xC0,0.1,2.7324,28.81
64.032,0xC0,0.1,2.7351,28.81
64.033,0xC0,0.1,2.7375,28.81
64.036,0xC0,0.1,2.74,28.81
64.038,0xC0,0.1,2.7409,28.81
64.041,0xC0,0.1,2.7429,28.81
64.123,0xC0,0.1,2.812,31.0
64.126,0xC0,0.1,2.8141,31.0
64.129,0xC0,0.1,2.8153,31.0
64.132,0xC0,0.1,2.816,31.0
64.173,0xC0,0.1,2.8482,31.62
64.176,0xC0,0.1,2.8464,31.62
64.179,0xC0,0.1,2.8598,31.62
64.183,0xC0,0.1,2.8727,31.62
64.187,0xC0,0.1,2.8869,31.62
64.226,0xC0,0.1,2.9346,31.62
64.227,0xC0,0.1,2.941,31.62
64.23,0xC0,0.1,2.9455,31.62
64.329,0xC0,0.1,3.0371,31.62
64.335,0xC0,0.1,3.0359,31.62
64.338,0xC0,0.1,3.0404,31.62
64.342,0xC0,0.1,3.0486,31.62
64.345,0xC0,0.1,3.057,31.62
64.381,0xC0,0.1,3.1008,31.62
64.384,0xC0,0.1,3.1117,31.62
64.389,0xC0,0.1,3.1217,31.62
64.391,0xC0,0.1,3.1338,31.62
64.396,0xC0,0.1,3.1456,31.62
64.399,0xC0,0.1,3.1557,31.62
64.431,0xC0,0.1,3.1942,31.62
64.438,0xC0,0.1,3.2115,31.62
64.443,0xC0,0.1,3.2268,31.62
64.446,0xC0,0.1,3.2383,31.62
64.474,0xC0,0.1,3.2757,36.12
64.48,0xC0,0.1,3.2868,36.12
64.485,0xC0,0.1,3.2983,36.12
64.489,0xC0,0.1,3.3041,36.12
64.525,0xC0,0.1,3.3496,36.5
64.527,0xC0,0.1,3.3541,36.5
64.531,0xC0,0.1,3.3626,36.5
64.534,0xC0,0.1,3.3705,36.5
64.635,0xC0,0.1,3.4959,36.5
64.64,0xC0,0.1,3.4988,36.5
64.648,0xC0,0.1,3.5014,36.5
64.653,0xC0,0.1,3.5045,36.5
64.658,0xC0,0.1,3.5084,36.5
64.66,0xC0,0.1,3.5076,36.5
64.678,0xC0,0.1,3.523,36.06
64.68,0xC0,0.1,3.5215,36.06
64.725,0xC0,0.1,3.5658,35.56
64.728,0xC0,0.1,3.5479,35.56
64.732,0xC0,0.1,3.5234,35.56
64.735,0xC0,0.1,3.5021,35.56
64.84,0xC0,0.1,3.5576,36.0
64.849,0xC0,0.1,3.5312,36.0
64.853,0xC0,0.1,3.5079,36.0
64.856,0xC0,0.1,3.4951,36.0
64.86,0xC0,0.1,3.4849,36.0
64.863,0xC0,0.1,3.4771,36.0
64.867,0xC0,0.1,3.4706,36.0
64.87,0xC0,0.1,3.4651,36.0
64.874,0xC0,0.1,3.4606,36.0
64.877,0xC0,0.1,3.4624,36.0
64.881,0xC0,0.1,3.4645,36.0
64.884,0xC0,0.1,3.4682,36.0
64.941,0xC0,0.1,3.4955,36.0
64.944,0xC0,0.1,3.4974,36.0
64.949,0xC0,0.1,3.4996,36.0
64.953,0xC0,0.1,3.5017,36.0
64.957,0xC0,0.1,3.5041,36.0
64.961,0xC0,0.1,3.5074,36.0
64.965,0xC0,0.1,3.5107,36.0
64.992,0xC0,0.1,3.5244,35.75
65.045,0xC0,0.1,3.55,36.0
65.05,0xC0,0.1,3.5519,36.0
65.147,0xC0,0.1,3.6077,36.38
65.149,0xC0,0.1,3.6294,36.38
65.152,0xC0,0.1,3.6427,36.38
65.155,0xC0,0.1,3.6632,36.38
65.16,0xC0,0.1,3.6818,36.38
65.164,0xC0,0.1,3.7,36.38
65.168,0xC0,0.1,3.7263,36.38
65.171,0xC0,0.1,3.7485,36.38
65.2,0xC0,0.1,3.791,36.38
65.203,0xC0,0.1,3.8138,36.38
65.207,0xC0,0.1,3.836,36.38
65.209,0xC0,0.1,3.8537,36.38
65.349,0xC0,0.1,3.9888,36.38
65.352,0xC0,0.1,3.9827,36.38
65.358,0xC0,0.1,3.9787,36.38
65.362,0xC0,0.1,3.9745,36.38
65.365,0xC0,0.1,3.9707,36.38
65.368,0xC0,0.1,3.9835,36.38
65.372,0xC0,0.1,3.9953,36.38
65.377,0xC0,0.1,4.0117,36.38
65.381,0xC0,0.1,4.0278,36.38
65.384,0xC0,0.1,4.0388,36.38
65.386,0xC0,0.1,4.0484,36.38
65.398,0xC0,0.1,4.0645,36.5
65.401,0xC0,0.1,4.0735,36.5
65.405,0xC0,0.1,4.0806,36.5
65.408,0xC0,0.1,4.0788,36.5
65.412,0xC0,0.1,4.0763,36.5
65.447,0xC0,0.1,4.1207,36.56
65.45,0xC0,0.1,4.1286,36.56
65.458,0xC0,0.1,4.1395,36.56
65.556,0xC0,0.1,4.2467,36.88
65.559,0xC0,0.1,4.2472,36.88
65.565,0xC0,0.1,4.2466,36.88
65.57,0xC0,0.1,4.246,36.88
65.574,0xC0,0.1,4.2447,36.88
65.605,0xC0,0.1,4.2666,36.75
65.609,0xC0,0.1,4.2632,36.75
65.613,0xC0,0.1,4.2666,36.75
65.653,0xC0,0.1,4.3028,36.5
65.656,0xC0,0.1,4.3071,36.5
65.662,0xC0,0.1,4.3161,36.5
65.665,0xC0,0.1,4.3233,36.5
65.766,0xC0,0.1,4.4152,36.5
65.772,0xC0,0.1,4.4184,36.5
65.779,0xC0,0.1,4.4252,36.5
65.786,0xC0,0.1,4.4295,36.5
65.793,0xC0,0.1,4.4369,36.5
65.799,0xC0,0.1,4.4213,36.5
65.807,0xC0,0.1,4.4123,36.5
65.813,0xC0,0.1,4.4017,36.5
65.821,0xC0,0.1,4.3935,36.5
65.864,0xC0,0.1,4.4091,34.69
65.868,0xC0,0.1,4.4341,34.69
65.873,0xC0,0.1,4.471,34.69
65.876,0xC0,0.1,4.5025,34.69
65.881,0xC0,0.1,4.533,34.69
65.886,0xC0,0.1,4.559,34.69
65.919,0xC0,0.1,4.6037,33.88
65.925,0xC0,0.1,4.6064,33.88
65.932,0xC0,0.1,4.6028,33.88
65.938,0xC0,0.1,4.5962,33.88
65.943,0xC0,0.1,4.6151,33.88
65.946,0xC0,0.1,4.6391,33.88
65.967,0xC0,0.1,4.6862,33.44
65.973,0xC0,0.1,4.7184,33.44
65.982,0xC0,0.1,4.7482,33.44
65.987,0xC0,0.1,4.7714,33.44
65.994,0xC0,0.1,4.7921,33.44
66.014,0xC0,0.1,4.8229,33.44
66.021,0xC0,0.1,4.8362,33.44
66.028,0xC0,0.1,4.8503,33.44
66.035,0xC0,0.1,4.8627,33.44
66.066,0xC0,0.1,4.9073,33.38
66.071,0xC0,0.1,4.9096,33.38
66.081,0xC0,0.1,4.9129,33.38
66.168,0xC0,0.1,5.0318,32.25
66.172,0xC0,0.1,5.0376,32.25
66.178,0xC0,0.1,5.0462,32.25
66.181,0xC0,0.1,5.052,32.25
66.187,0xC0,0.1,5.0622,32.25
66.193,0xC0,0.1,5.0757,32.25
66.201,0xC0,0.1,5.0909,32.25
66.207,0xC0,0.1,5.1097,32.25
66.214,0xC0,0.1,5.1229,32.25
66.219,0xC0,0.1,5.1376,32.25
66.228,0xC0,0.1,5.149,32.25
66.235,0xC0,0.1,5.1639,32.12
66.24,0xC0,0.1,5.1743,32.12
66.247,0xC0,0.1,5.1891,32.12
66.269,0xC0,0.1,5.2242,32.0
66.274,0xC0,0.1,5.2347,32.0
66.38,0xC0,0.1,5.3889,32.12
66.386,0xC0,0.1,5.4005,32.12
66.393,0xC0,0.1,5.4144,32.12
66.397,0xC0,0.1,5.4261,32.12
66.402,0xC0,0.1,5.4356,32.12
66.407,0xC0,0.1,5.4438,32.12
66.415,0xC0,0.1,5.4561,32.12
66.419,0xC0,0.1,5.463,32.12
66.476,0xC0,0.1,5.5363,32.12
66.479,0xC0,0.1,5.5297,32.12
66.485,0xC0,0.1,5.5365,32.12
66.491,0xC0,0.1,5.5502,32.12
66.498,0xC0,0.1,5.5686,32.12
66.542,0xC0,0.1,5.6235,32.12
66.554,0xC0,0.1,5.6539,32.12
66.561,0xC0,0.1,5.6739,32.12
66.567,0xC0,0.1,5.6888,32.12
66.573,0xC0,0.1,5.7026,32.12
66.579,0xC0,0.1,5.7154,32.12
66.685,0xC0,0.1,5.8658,33.69
66.691,0xC0,0.1,5.867,33.69
66.697,0xC0,0.1,5.8664,33.69
66.703,0xC0,0.1,5.8666,33.69
66.709,0xC0,0.1,5.8625,33.69
66.713,0xC0,0.1,5.8531,33.69
66.734,0xC0,0.1,5.8612,33.44
66.782,0xC0,0.1,5.8981,33.44
66.83,0xC0,0.1,5.9313,33.44
66.835,0xC0,0.1,5.9204,33.44
66.842,0xC0,0.1,5.9141,33.44
66.847,0xC0,0.1,5.906,33.44
66.879,0xC0,0.1,5.9253,33.44
66.885,0xC0,0.1,5.9224,33.44
66.892,0xC0,0.1,5.9253,33.44
66.989,0xC0,0.1,6.0117,33.44
66.997,0xC0,0.1,6.0094,33.44
67.004,0xC0,0.1,6.0102,33.44
67.01,0xC0,0.1,6.0127,33.44
67.017,0xC0,0.1,6.0288,33.44
67.023,0xC0,0.1,6.0464,33.44
67.093,0xC0,0.1,6.1459,32.12
67.098,0xC0,0.1,6.1826,32.12
67.106,0xC0,0.1,6.2137,32.12
67.111,0xC0,0.1,6.2411,32.12
67.118,0xC0,0.1,6.266,32.12
67.124,0xC0,0.1,6.285,32.12
67.131,0xC0,0.1,6.3106,32.12
67.137,0xC0,0.1,6.3317,32.12
67.146,0xC0,0.1,6.3589,31.25
67.152,0xC0,0.1,6.3788,31.25
67.16,0xC0,0.1,6.3982,31.25
67.166,0xC0,0.1,6.4155,31.25
67.193,0xC0,0.1,6.46,31.06
67.199,0xC0,0.1,6.479,31.06
67.207,0xC0,0.1,6.5018,31.06
67.212,0xC0,0.1,6.5188,31.06
67.295,0xC0,0.1,6.6469,31.06
67.3,0xC0,0.1,6.653,31.06
67.307,0xC0,0.1,6.6611,31.06
67.311,0xC0,0.1,6.6618,31.06
67.317,0xC0,0.1,6.6629,31.06
67.323,0xC0,0.1,6.6654,31.06
67.329,0xC0,0.1,6.6606,31.06
67.335,0xC0,0.1,6.6522,31.06
67.346,0xC0,0.1,6.6506,30.25
67.351,0xC0,0.1,6.6416,30.25
67.359,0xC0,0.1,6.635,30.25
67.366,0xC0,0.0084,6.6291,30.25
67.373,0xC0,0.0202,6.6229,30.25
67.394,0xC0,0.0453,6.6431,30.12
67.4,0xC0,0.0548,6.6487,30.12
67.44,0xC0,0.093,6.7019,30.5
67.445,0xC0,0.0929,6.7179,30.5
67.486,0xC0,0.1249,6.7724,30.5
67.492,0xC0,0.1225,6.7838,30.5
67.607,0xC0,0.2106,6.9132,31.31
67.612,0xC0,0.2236,6.9022,31.31
67.624,0xC0,0.306,6.9085,31.31
67.632,0xC0,0.6078,6.8491,31.31
67.64,0xC0,0.8735,6.8042,31.31
67.645,0xC0,1.0787,6.7587,31.31
67.649,0xC0,1.261,6.7188,31.31
67.706,0xC0,1.5952,6.6873,32.38
67.712,0xC0,1.7476,6.6372,32.38
67.719,0xC0,1.8771,6.5882,32.38
67.725,0xC0,1.9965,6.5438,32.38
67.732,0xC0,2.1103,6.5054,32.38
67.737,0xC0,2.2086,6.4762,32.38
67.744,0xC0,2.2976,6.4514,32.38
67.751,0xC0,2.3804,6.4311,32.38
67.758,0xC0,2.4685,6.4125,32.38
67.765,0xC0,2.5407,6.3965,32.38
67.77,0xC0,2.6158,6.3819,32.38
67.776,0xC0,2.6811,6.3743,32.38
67.783,0xC0,2.7525,6.3669,32.38
67.788,0xC0,2.8119,6.368,32.38
67.796,0xC0,2.8736,6.3715,32.38
67.801,0xC0,2.9441,6.3756,32.38
67.809,0xC0,3.0002,6.3813,32.38
67.815,0xC0,3.0546,6.3895,32.38
67.821,0xC0,3.1097,6.3979,32.38
67.827,0xC0,3.1591,6.4058,32.38
67.914,0xC0,3.6696,6.3898,32.38
67.923,0xC0,3.6874,6.4039,32.38
67.94,0xC0,3.7531,6.4143,32.38
67.951,0xC0,3.7923,6.4262,32.38
67.959,0xC0,3.8321,6.4415,32.38
67.963,0xC0,3.8369,6.4492,32.38
67.97,0xC0,3.8334,6.4538,32.38
67.975,0xC0,3.819,6.4582,32.38
68.012,0xC0,3.966,6.4604,33.69
68.019,0xC0,3.9534,6.4649,33.69
68.024,0xC0,3.9424,6.4672,33.69
68.029,0xC0,3.9202,6.4697,33.69
68.034,0xC0,3.8985,6.4733,33.69
68.115,0xC0,4.1886,6.4779,33.56
68.121,0xC0,4.1331,6.4826,33.56
68.129,0xC0,4.0898,6.4866,33.56
68.134,0xC0,4.0474,6.49,33.56
68.16,0xC0,4.0774,6.4948,33.31
68.165,0xC0,4.0328,6.4981,33.31
68.207,0xC0,4.0977,6.5053,33.31
68.211,0xC0,4.0461,6.5095,33.31
68.217,0xC0,3.9905,6.5162,33.31
68.319,0xC0,4.1865,6.5418,32.25
68.326,0xC0,4.0975,6.5514,32.25
68.332,0xC0,4.0261,6.5578,32.25
68.337,0xC0,3.9622,6.5709,32.25
68.344,0xC0,3.9059,6.5852,32.25
68.35,0xC0,3.8611,6.6021,32.25
68.366,0xC0,3.8396,6.6271,32.25
68.373,0xC0,3.8038,6.6468,32.25
68.379,0xC0,3.7731,6.665,32.25
68.384,0xC0,3.8368,6.7368,32.25
68.39,0xC0,3.9164,6.8209,32.25
68.393,0xC0,3.9793,6.8927,32.25
68.416,0xC0,4.0769,6.9794,32.25
68.42,0xC0,4.128,7.0371,32.25
68.522,0xC0,4.378,7.2365,32.25
68.525,0xC0,4.4089,7.2864,32.25
68.532,0xC0,4.4306,7.3262,32.25
68.538,0xC0,4.4469,7.3606,32.25
68.546,0xC0,4.4611,7.3903,32.25
68.568,0xC0,4.5064,7.4434,32.25
68.615,0xC0,4.5942,7.5326,32.25
68.62,0xC0,4.5877,7.5413,32.25
68.661,0xC0,4.6598,7.6142,32.25
68.707,0xC0,4.7188,7.6765,32.94
68.711,0xC0,4.6985,7.6674,32.94
68.715,0xC0,4.682,7.6647,32.94
68.718,0xC0,4.6701,7.6642,32.94
68.757,0xC0,4.7147,7.7233,33.44
68.84,0xC0,4.822,7.866,34.69
68.942,0xC0,4.906,7.9994,35.31
68.947,0xC0,4.8568,7.9974,35.31
68.954,0xC0,4.8086,7.9925,35.31
68.959,0xC0,4.7584,7.9921,35.31
68.966,0xC0,4.6907,7.973,35.31
68.969,0xC0,4.6337,7.9502,35.31
68.976,0xC0,4.6107,7.9373,35.31
68.982,0xC0,4.5957,7.9468,35.31
69.037,0xC0,4.6075,8.0115,36.38
69.04,0xC0,4.5932,8.0343,36.38
69.045,0xC0,4.5814,8.0465,36.38
69.049,0xC0,4.5508,8.0431,36.38
69.085,0xC0,4.5422,8.0758,36.38
69.15,0xC0,4.5376,8.1331,36.12
69.156,0xC0,4.5144,8.1221,36.12
69.197,0xC0,4.4935,8.1667,35.94
69.2,0xC0,4.4662,8.1749,35.94
69.208,0xC0,4.4434,8.1811,35.94
69.242,0xC0,4.4361,8.2173,35.69
69.245,0xC0,4.4346,8.2147,35.69
69.252,0xC0,4.4334,8.2127,35.69
69.257,0xC0,4.4324,8.2133,35.69
69.289,0xC0,4.4275,8.2261,35.25
69.294,0xC0,4.423,8.2129,35.25
69.302,0xC0,4.4194,8.2031,35.25
69.348,0xC0,4.4143,8.2213,34.44
69.399,0xC0,4.4136,8.2525,33.0
69.402,0xC0,4.4197,8.2444,33.0
69.406,0xC0,4.4259,8.2405,33.0
69.554,0xC0,4.4285,8.3213,32.69
69.559,0xC0,4.4339,8.3057,32.69
69.568,0xC0,4.4486,8.3085,32.69
69.572,0xC0,4.4613,8.311,32.69
69.58,0xC0,4.4909,8.3212,32.69
69.585,0xC0,4.5343,8.3339,32.69
69.592,0xC0,4.5787,8.3444,32.69
69.595,0xC0,4.6188,8.3503,32.69
69.6,0xC0,4.6414,8.347,32.69
69.605,0xC0,4.6722,8.3417,32.69
69.613,0xC0,4.7028,8.3449,32.69
69.618,0xC0,4.7316,8.3507,32.69
69.625,0xC0,4.7615,8.3578,32.69
69.631,0xC0,4.7906,8.3653,32.69
69.636,0xC0,4.8232,8.3611,32.69
69.644,0xC0,4.8516,8.3558,32.0
69.649,0xC0,4.8776,8.3513,32.0
69.657,0xC0,4.9037,8.3485,32.19
69.774,0xC0,4.9,8.4075,33.12
69.778,0xC0,4.9,8.3803,33.12
69.855,0xC0,4.9,8.379,34.19
69.863,0xC0,4.9,8.346,34.19
69.872,0xC0,4.9,8.3184,34.19
69.878,0xC0,4.9,8.2933,34.19
69.886,0xC0,4.9,8.2934,34.19
69.907,0xC0,4.9,8.2975,34.94
70.056,0xC0,4.9,8.3171,37.31
70.058,0xC0,4.9,8.3184,37.31
70.063,0xC0,4.9,8.3274,37.31
70.067,0xC0,4.9,8.3335,37.31
70.071,0xC0,4.9,8.3403,37.31
70.074,0xC0,4.9,8.3452,37.31
70.104,0xC0,4.9,8.3533,38.38
70.111,0xC0,4.9,8.3571,38.38
70.118,0xC0,4.9,8.3609,38.38
70.151,0xC0,4.9,8.3685,38.38
70.16,0xC0,4.9,8.371,38.38
70.199,0xC0,4.9,8.39,38.38
70.206,0xC0,4.9,8.401,38.38
70.213,0xC0,4.9,8.4148,38.38
70.244,0xC0,4.9,8.4334,38.38
70.353,0xC0,4.9,8.4945,38.75
70.469,0xC0,4.9,8.5676,37.12
70.474,0xC0,4.9,8.5977,37.12
70.479,0xC0,4.9,8.6215,37.12
70.484,0xC0,4.9,8.6394,37.12
70.491,0xC0,4.9,8.65,37.12
70.496,0xC0,4.9,8.6587,37.12
